Bärenbadkogel I aufg.;652;6373;Jochberg;;;;1978;ja;2004;Schlepplift;keine;;6,00;2;nein;kein;keine;954;1.265;1.569;304;1.400;426
Bärenbadkogel II aufg.;653;6373;Jochberg;;;;1978;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;1.264;1.494;1.867;373;1.400;522
Talsen aufg.;654;6373;Jochberg;;;;1976;ja;1997;Schlepplift;keine;;6,00;2;nein;kein;keine;1.287;1.262;1.728;466;1.400;652
Hanglalm aufg.;655;6373;Jochberg;;;;1973;ja;2006;Schlepplift;keine;;6,00;2;nein;kein;keine;1.214;1.589;1.931;342;1.396;477
Hartkaser I aufg.;656;6373;Jochberg;;;;1976;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;1.301;1.602;1.971;369;1.404;518
Hartkaser II aufg.;657;6373;Jochberg;;;;1976;ja;2002;Schlepplift;keine;;6,00;2;nein;kein;keine;1.064;1.702;1.971;269;1.402;377
Hausleiten;659;6373;Jochberg;;;;1971;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;484;908;997;89;1.020;91
Silberstuben aufg.;647;6373;Jochberg;;;;1967;ja;1994;Schlepplift;keine;;6,00;2;nein;kein;keine;537;1.732;1.898;166;0;0
Skischullift Jochberg;1569;6373;Jochberg;;;;1998;ja;2005;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;180;905;913;20;570;11
Safari Express;1811;6373;Jochberg;;;;2004;nein;;Doppelseilumlaufbahn;ausschließlich;;12,00;;nein;Kabine;keine;3.713;1.780;1.917;137;2.100;288
Bärenbadkogel;1825;6373;Jochberg;;;;2004;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;1.200;1.265;1.607;342;2.600;889
Adlerhang aufg.;1241;6691;Jungholz;;;;;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;412;1.075;1.135;60;1.024;61
Steinerberglift;1240;6691;Jungholz;;;;1984;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;887;1.085;1.250;165;1.420;234
Sorgschrofen I;1236;6691;Jungholz;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.339;1.085;1.390;305;1.250;381
Sorgschrofen II;1237;6691;Jungholz;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.314;1.085;1.390;305;1.197;365
Bischlagbahn;1927;6691;Jungholz;;;;2005;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;390;1.085;1.190;105;2.000;210
Schwandlift;1239;6691;Jungholz;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;420;1.145;1.275;130;870;113
Bischlag aufg.;1238;6691;Jungholz;;;;;ja;2005;Schlepplift;keine;;6,00;2;nein;kein;keine;356;1.085;1.180;95;995;95
Adlerbahn;1772;6691;Jungholz;;;;2001;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;380;1.075;1.135;60;2.000;120
Bödenlift;1242;6655;Kaisers;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;170;;;36;1.160;42
Kals-Matrei sekt.2;5535;9981;Kals am Großglockner;;;;2008;nein;;8er Einseilumlaufbahn;teilweise;Amt der Tiroler Landesregierung;;8;nein;Kabine;;;1.968;2.399;471;1.600;753
Kals-Matrei Sekt.1;5534;9981;Kals am Großglockner;;;;2008;nein;;8er Einseilumlaufbahn;teilweise;Amt der Tiroler Landesregierung;;8;nein;Kabine;;;1.351;1.968;617;1.200;740
Taurerwirt;4943;9981;Kals am Großglockner;;;;1997;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;68;;;6;713;4
Gamslift;6301;9981;Kals am Großglockner;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;388;1.380;1.420;40;1.100;44
Dorferfeldlift aufg.;6300;9981;Kals am Großglockner;;;;;ja;1997;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;106;;;16;600;10
Glocknerblick aufg.;6302;9981;Kals am Großglockner;;;;;ja;1998;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;;;;569;718;409
Dorfer-Felder I aufg.;4941;9981;Kals am Großglockner;;;;;ja;;Schlepplift;;;;;nein;;;511;;;60;725;
Dorflift;1623;9981;Kals am Großglockner;;;;1997;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;512;1.354;1.420;66;725;48
Temblerlift;1128;9981;Kals am Großglockner;;;;1997;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;817;1.396;1.531;135;716;97
Figol;1552;9981;Kals am Großglockner;;;;1996;nein;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;1.100;1.360;1.750;390;1.440;562
Blauspitz;1553;9981;Kals am Großglockner;;;;1996;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;1.589;1.750;2.300;550;1.550;853
Gschlöß aufg.;1554;9981;Kals am Großglockner;;;;1996;ja;;4er Sessellift fix geklemmt;keine;;10,00;4;nein;kein;keine;1.020;1.470;1.850;380;1.440;547
Mizunlift;1306;6272;Kaltenbach;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;754;1.670;1.835;165;1.360;224
Neuhüttenlift;1398;6272;Kaltenbach;;;;1978;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;802;1.680;1.926;246;1.200;295
Neuhüttenbahn;1860;6272;Kaltenbach;;;;2004;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;Bubble;keine;1.440;1.707;2.171;464;2.400;1.114
Übungslift 3 aufg.;1721;6272;Kaltenbach;;;;1993;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;80;1.683;1.691;8;545;4
Telecorde 1;1717;6272;Kaltenbach;;;;2002;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;91;1.712;1.721;9;1.500;13
Postfeld;1401;6272;Kaltenbach;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;110;;;10;720;7
Schiwiesenlift;1400;6272;Kaltenbach;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;127;;;12;200;2
Übungslift 1;1399;6272;Kaltenbach;;;;1979;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;80;1.734;1.742;8;720;6
Übungslift 2;1309;6272;Kaltenbach;;;;1984;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;68;1.741;1.747;6;667;4
Top-Jet;1715;6272;Kaltenbach;;;;2001;nein;;4er Sessellift fix geklemmt;teilweise;;10,00;4;nein;kein;keine;763;2.108;2.384;276;2.400;662
Wedelexpress;1714;6272;Kaltenbach;;;;2001;nein;;4er Sessellift kuppelbar;teilweise;;10,00;4;nein;kein;keine;1.167;2.040;2.377;337;2.400;809
Hochzillertal 2;1712;6272;Kaltenbach;;;;1997;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.830;1.060;1.742;682;3.200;2.182
Hochzillertal 1;1711;6272;Kaltenbach;;;;1997;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;1.225;562;1.060;498;3.200;1.594
Hochzillertal 3;1866;6272;Kaltenbach;;;;2005;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;3.063;562;1.737;1.175;2.800;3.290
Hochzillertal II aufg.;1397;6272;Kaltenbach;;;;1978;ja;1997;4er Einseilumlaufbahn;teilweise;;12,00;4;nein;Kabine;keine;1.842;1.057;1.740;683;1.440;984
Hochzillertal I aufg.;1396;6272;Kaltenbach;;;;1978;ja;1997;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;1.230;560;1.057;497;1.440;716
Alblittkopfbahn;5156;6555;Kappl;;;;2001;nein;;4er Sessellift kuppelbar;;;;4;nein;Bubble;;1.657;2.135;2.640;505;2.200;1.111
Kinderschilift;4954;6555;Kappl;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;52;;;9;658;
Anfängerschlepplift ( vorm. Kinderschlepplift ) aufg.;4953;6555;Kappl;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;78;;;12;254;
Schönebele aufg.;1002;6555;Kappl;;;;;ja;;Schlepplift;keine;;6,00;2;nein;kein;keine;342;1.662;1.825;163;991;104
Mardinalift;1004;6555;Kappl;;;;1970;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;1.035;1.825;2.130;305;1.000;305
Albittkopfbahn;1738;6555;Kappl;;;;2001;nein;;4er Sessellift fix geklemmt;keine;;10,00;;nein;kein;Förderband;1.657;2.135;2.640;505;2.200;1.111
Gongall;1000;6555;Kappl;;;;1988;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.533;1.706;2.306;600;1.400;840
Alblittbahn;1572;6555;Kappl;;;;1998;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;Bubble;keine;1.308;1.823;2.300;477;2.200;1.049
Alblittlift;1005;6555;Kappl;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;653;2.200;2.412;212;1.318;279
Alblittkopf aufg.;1006;6555;Kappl;;;;;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;1.784;2.190;2.690;500;1.000;500
Langesthei;1008;6555;Kappl;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;229;;;88;254;22
Alblittbahn aufg.;1001;6555;Kappl;;;;;ja;1998;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;1.293;1.820;2.210;390;610;238
Diasbahn;999;6555;Kappl;;;;1987;nein;;4er Einseilumlaufbahn;ausschließlich;;12,00;4;nein;Kabine;keine;1.488;1.175;1.830;655;1.600;1.048
"Kleinschlepplift ""Dorfberg""";4955;9941;Kartitsch;;;;2005;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;145;;;24;720;
Dorfberg;1129;9941;Kartitsch;;;;1979;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;2.012;1.420;1.830;410;1.200;492
Kanterlift;1130;9941;Kartitsch;;;;1970;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;400;1.350;1.440;86;782;67
Karlesbahn;4649;;Kaunertal;;;;2008;nein;;8er Einseilumlaufbahn;keine;Amt der Tiroler Landesregierung;;;ja;Kabine;keine;1.608;2.748;3.091;343;1.660;569
Ochsenalmbahn I;5157;6524;Kaunertal;;;;1994;nein;;4er Sessellift kuppelbar;;;;;nein;;;1.300;2.180;2.420;240;2.500;600
Weißseeferner I;4956;6524;Kaunertal;;;;1980;nein;;Schlepplift;;;;;nein;;;1.748;2.746;3.100;354;1.460;517
Ochsenalmbahn II;5158;6524;Kaunertal;;;;1991;nein;;4er Sessellift kuppelbar;;;;;nein;;;1.400;2.420;2.752;332;2.500;830
Karlesspitze aufg.;1011;6524;Kaunertal;;;;1980;ja;2008;Schlepplift;keine;;6,00;2;nein;kein;keine;987;2.850;3.160;260;1.190;434
Nörderjoch I;1014;6524;Kaunertal;;;;1989;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;907;2.710;2.900;190;1.200;228
Nörderjoch II;1015;6524;Kaunertal;;;;1989;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;408;2.900;3.050;150;1.200;180
Hoher Zahn (Falginlift);1589;6524;Kaunertal;;;;1997;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;336;2.850;3.005;121;1.440;174
Übungslift aufg.;1013;6524;Kaunertal;;;;1992;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;400;2.800;2.900;100;700;70
Grasse aufg.;1016;6524;Kaunertal;;;;;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;354;;;110;400;44
Nufels;1017;6524;Kaunertal;;;;;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;350;;;110;430;47
Schischullift;1018;6524;Kaunertal;;;;;ja;1997;Schlepplift;keine;;6,00;2;nein;kein;keine;157;;;45;340;15
Weißseeferner II;1587;6524;Kaunertal;;;;1998;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;2.000;2.750;3.100;350;1.500;525
Zahnlift aufg.;1588;6524;Kaunertal;;;;1997;ja;2000;Schlepplift;keine;;6,00;2;nein;kein;keine;450;3.000;3.175;175;1.200;210
Wiesejaggl aufg.;1010;6524;Kaunertal;;;;1980;ja;2004;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.000;2.750;3.000;250;1.400;350
Schischulift Fendels aufg.;4888;6522;Kauns;;;;;ja;;;;;;;nein;;;243;;;33;655;
Greitweg;1019;6522;Kauns;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;119;;;18;632;11
Aschau;1887;6365;Kirchberg in Tirol;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;32;1.010;1.060;50;630;32
Übungslift Aschau;4958;6365;Kirchberg in Tirol;;;;;nein;;Schlepplift;;;;;nein;;;175;;;35;822;
Usterkar;669;6365;Kirchberg in Tirol;;;;1989;nein;;Schlepplift;ausschließlich;;6,00;2;nein;kein;keine;311;1.879;1.923;44;1.193;52
Übungslift Zeinlach;671;6365;Kirchberg in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;100;;;13;669;9
Maierl III aufg.;664;6365;Kirchberg in Tirol;;;;1992;ja;2010;2er Sessellift fix geklemmt;keine;;8,00;;nein;kein;Förderband;1.013;1.484;1.784;300;1.440;432
Maierl I aufg.;662;6365;Kirchberg in Tirol;;;;1967;ja;2010;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;1.176;881;1.223;342;800;274
Maierl II aufg.;663;6365;Kirchberg in Tirol;;;;1992;ja;2008;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.409;1.218;1.566;348;1.400;487
Hieslegg;661;6365;Kirchberg in Tirol;;;;1988;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.602;1.454;1.931;477;2.880;1.374
Gaisberg;1810;6365;Kirchberg in Tirol;;;;2003;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;1.519;850;1.382;532;1.600;851
Pengelstein II;1681;6365;Kirchberg in Tirol;;;;2000;nein;;4er Sessellift kuppelbar;keine;;10,00;4;nein;kein;keine;2.171;1.366;1.931;565;2.040;1.153
Übungslift Schroll;4959;6365;Kirchberg in Tirol;;;;;ja;;Schlepplift;;;;;nein;;;390;;;112;900;
"Kleinschlepplift ""Schischullift""";4960;6365;Kirchberg in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;;;;;;
Sprungschanze Klausen;4961;6365;Kirchberg in Tirol;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;;;;;;
Gredstein;677;6365;Kirchberg in Tirol;;;;1961;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;441;1.015;1.182;167;360;60
Obergaisberg II aufg.;675;6365;Kirchberg in Tirol;;;;1980;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;180;1.008;1.043;35;991;35
Obergaisberg I aufg.;674;6365;Kirchberg in Tirol;;;;1980;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;244;1.020;1.058;38;991;38
Fleckhochalm aufg.;666;6365;Kirchberg in Tirol;;;;1966;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;730;1.498;1.781;283;1.190;337
Obwiesen aufg.;667;6365;Kirchberg in Tirol;;;;1962;ja;1996;Schlepplift;teilweise;;6,00;2;nein;kein;keine;753;877;1.095;218;654;143
Krienerlift aufg.;668;6365;Kirchberg in Tirol;;;;1962;ja;1996;Schlepplift;ausschließlich;;6,00;2;nein;kein;keine;375;1.092;1.216;124;864;107
Gaisberg aufg.;673;6365;Kirchberg in Tirol;;;;1957;ja;2003;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;1.569;850;1.285;435;370;161
Übungslift;678;6365;Kirchberg in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;200;1.010;1.060;50;600;30
Sun Kid Aschau;1884;6365;Kirchberg in Tirol;;;;2005;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;0;1.010;1.015;5;1.200;6
Obergaisberg aufg.;672;6365;Kirchberg in Tirol;;;;1980;ja;2003;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;920;818;1.059;241;1.050;253
Pengelstein II aufg.;665;6365;Kirchberg in Tirol;;;;1972;ja;2000;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;2.237;1.366;1.934;568;900;511
Pengelstein I;1801;6365;Kirchberg in Tirol;;;;2003;nein;;8er Einseilumlaufbahn;teilweise;;12,00;8;nein;Kabine;keine;2.787;930;1.542;612;2.400;1.469
Fleckalmbahn;660;6365;Kirchberg in Tirol;;;;1984;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;4.039;810;1.797;987;2.400;2.369
Leitenlift (neu);4962;6382;Kirchdorf in Tirol;;;;2003;nein;;Schlepplift;;;;;nein;;;228;650;700;50;1.090;
Mühlreith aufg.;4963;6382;Kirchdorf in Tirol;;;;;ja;2006;Schlepplift;;;;;nein;;;410;;;90;744;
Stegenhäusl aufg.;4964;6382;Kirchdorf in Tirol;;;;;ja;2006;Schlepplift;;;;;nein;;;544;;;135;1.042;
Kirchdorfer Sessellift;5159;6382;Kirchdorf in Tirol;;;;2006;nein;;4er Sessellift kuppelbar;;;;;nein;;;644;660;805;145;2.337;
Finsternlift;687;6382;Kirchdorf in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;100;;;20;590;12
Babylift II;685;6382;Kirchdorf in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;115;;;15;600;9
Babylift I;684;6382;Kirchdorf in Tirol;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;115;;;15;600;9
Haberberg aufg.;680;6382;Kirchdorf in Tirol;;;;;ja;2006;Schlepplift;keine;;6,00;2;nein;kein;keine;410;;;90;744;67
Habachlift aufg.;681;6382;Kirchdorf in Tirol;;;;;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;250;;;50;715;36
Stegenlift aufg.;682;6382;Kirchdorf in Tirol;;;;;ja;2006;Schlepplift;keine;;6,00;2;nein;kein;keine;544;;;135;1.042;141
Lärchenfeld;686;6382;Kirchdorf in Tirol;;;;1964;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;500;680;805;125;756;95
Bäckstätt aufg.;683;6382;Kirchdorf in Tirol;;;;;ja;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;75;;;12;490;6
Steinbergkogel;3222;6370;Kitzbühel;;;;2007;nein;;8er Sessellift kuppelbar;keine;Amt der Tiroler Landesregierung;;8;nein;;keine;1.309;1.446;1.969;523;3.255;1.702
Maierlbahn 10er;6596;6370;Kitzbühel;Hahnenkammstraße;1a;;2010;nein;;8er Einseilumlaufbahn;;;;10;ja;;;;881;1.559;678;2.400;
Übungslift Kirchberg;6595;6370;Kitzbühel;Hahnenkammstraße;1a;;;nein;;Schlepplift;;;;;nein;;;275;840;880;40;500;20
Ochsalm;6597;6370;Kitzbühel;Hahnenkammstraße;1a;;2010;nein;;8er Sessellift kuppelbar;;;;;ja;Bubble;;;1.484;1.784;300;3.300;
Ganslern;4652;6370;Kitzbühel;Hahnenkammstraße;1a;;2008;nein;;4er Sessellift kuppelbar;keine;BH Kitzbühel;14,00;4;nein;Bubble;keine;736;778;1.003;225;1.425;321
Skikindergartenlift - Hinterseer;4968;6370;Kitzbühel;;;;;nein;;Schlepplift mit niedriger Seilführung;;;;;nein;;;90;;;7;600;
Mocking  / Schiwiese aufg.;4967;6370;Kitzbühel;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;160;;;20;400;
Babylift Streiteck aufg.;4965;6370;Kitzbühel;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;150;;;14;600;
Rasmusleiten;698;6370;Kitzbühel;;;;1993;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;400;786;857;71;1.200;85
Pulverturm;703;6370;Kitzbühel;;;;1964;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;248;785;821;36;620;22
Hochetz aufg.;714;6370;Kitzbühel;;;;1973;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;484;1.536;1.696;160;1.200;192
Stuckkogel aufg.;715;6370;Kitzbühel;;;;1989;ja;2001;Schlepplift;keine;;6,00;2;nein;kein;keine;777;1.673;1.860;187;1.440;205
Walde;716;6370;Kitzbühel;;;;1961;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;243;1.625;1.701;76;994;76
Trattalmmulde;711;6370;Kitzbühel;;;;1984;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;110;1.550;1.563;13;720;9
Märchenwald;1674;6370;Kitzbühel;;;;2000;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;150;1.655;1.670;15;1.300;20
Mocking;1781;6370;Kitzbühel;;;;2000;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;225;789;809;26;1.300;34
Jufenalm;689;6370;Kitzbühel;;;;1983;nein;;3er Sessellift fix geklemmt;keine;;9,00;3;nein;kein;keine;814;1.649;1.966;317;1.964;623
Alpenhaus;710;6370;Kitzbühel;;;;1991;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;590;1.557;1.667;110;1.028;113
Hornköpfl;709;6370;Kitzbühel;;;;1991;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;675;1.557;1.773;216;1.440;311
Brunellenfeld;708;6370;Kitzbühel;;;;1988;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.188;1.584;1.971;387;1.440;557
Sonnenrast;1886;6370;Kitzbühel;;;;2005;nein;;6er Sessellift kuppelbar;teilweise;;12,00;6;nein;kein;keine;1.097;1.664;1.796;132;2.600;343
Ehrenbachhöhe;1885;6370;Kitzbühel;;;;2005;nein;;6er Sessellift kuppelbar;keine;;12,00;6;nein;kein;keine;948;1.432;1.796;364;2.600;946
Ehrenbachhöhe aufg.;697;6370;Kitzbühel;;;;1965;ja;2005;Schlepplift;keine;;6,00;2;nein;kein;keine;1.071;1.680;1.789;109;1.130;123
Ganslern aufg.;699;6370;Kitzbühel;;;;1966;ja;1998;Schlepplift;keine;;6,00;2;nein;kein;keine;498;779;917;138;790;109
Eggl;713;6370;Kitzbühel;;;;1994;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;570;1.556;1.648;92;1.440;121
Streitecklift I aufg.;694;6370;Kitzbühel;;;;1961;ja;2005;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;917;1.668;1.962;294;600;176
Streitecklift II aufg.;695;6370;Kitzbühel;;;;1961;ja;2005;1er Sessellift fix geklemmt;keine;;7,00;1;nein;kein;keine;917;1.668;1.962;294;650;191
Steinbergkogel aufg.;696;6370;Kitzbühel;;;;1953;ja;2007;1er Sessellift fix geklemmt;teilweise;;7,00;1;nein;kein;keine;1.196;1.443;1.919;476;400;190
Bichlalmlift aufg.;712;6370;Kitzbühel;;;;1958;ja;2004;1er Sessellift fix geklemmt;teilweise;;7,00;1;nein;kein;keine;2.288;904;1.595;691;368;254
Waldhof aufg.;704;6370;Kitzbühel;;;;1990;ja;2000;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;222;788;815;27;570;15
Kindergarten Ecking;702;6370;Kitzbühel;;;;;nein;;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;90;;;7;600;4
Mocking aufg.;701;6370;Kitzbühel;;;;1968;ja;2000;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;164;789;809;20;720;14
Streiteckmulde aufg.;700;6370;Kitzbühel;;;;1990;ja;2000;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;150;1.664;1.682;18;600;11
Streiteckmulde aufg.;1782;6370;Kitzbühel;;;;2000;ja;2005;Schlepplift mit niedriger Seilführung;keine;;2,00;1;nein;kein;keine;150;1.664;1.682;18;600;11
Ehrenbachhöhe aufg.;690;6370;Kitzbühel;;;;1985;ja;2005;3er Sessellift fix geklemmt;ausschließlich;;9,00;3;nein;kein;keine;935;1.431;1.798;367;1.961;720
Streifalm I aufg.;691;6370;Kitzbühel;;;;1966;ja;2008;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.847;778;1.392;614;720;442
Streifalm II aufg.;692;6370;Kitzbühel;;;;1966;ja;2000;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.408;1.182;1.705;523;1.385;724
Steinbergkogel Gipfel aufg.;693;6370;Kitzbühel;;;;1974;ja;2008;2er Sessellift fix geklemmt;teilweise;;8,00;2;nein;kein;keine;1.311;1.447;1.971;524;1.350;707
Hahnenkammbahn;1582;6370;Kitzbühel;;;;1996;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;2.413;779;1.654;875;2.000;1.750
Kitzbüheler Hornbahn I;706;6370;Kitzbühel;;;;1991;nein;;6er Einseilumlaufbahn;ausschließlich;;12,00;6;nein;Kabine;keine;1.870;766;1.272;506;1.600;810
Kitzbüheler Hornbahn II;707;6370;Kitzbühel;;;;1991;nein;;6er Einseilumlaufbahn;teilweise;;12,00;6;nein;Kabine;keine;1.740;1.272;1.660;388;1.600;621
Hahnenkammbahn aufg.;688;6370;Kitzbühel;;;;1928;ja;1998;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;2.363;779;1.654;875;1.928;1.687
Horn-Gipfelbahn;705;6370;Kitzbühel;;;;1955;nein;;Zweiseilpendelbahn;ausschließlich;;15,00;;nein;Kabine;keine;2.146;1.272;1.961;689;400;276
Mühlfeld;449;6114;Kolsass;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;340;;;78;1.200;94
Jagerhof;450;6114;Kolsassberg;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;760;;;247;570;141
Knappfeld;451;6114;Kolsassberg;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;186;;;24;590;14
Hoferlift;453;6114;Kolsassberg;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;500;;;88;800;70
Sennhoflift;452;6114;Kolsassberg;;;;;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;205;;;38;680;26
Unterbergalm aufg.;5161;6344;Kössen;;;;;ja;;Doppelseilumlaufbahn;;;;;nein;;;1.274;;;406;1.230;
Gipfellift;5160;6344;Kössen;;;;1995;nein;;2er Sessellift fix geklemmt;keine;;8,00;2;nein;kein;keine;1.001;1.471;1.690;219;1.150;253
Babylift III aufg.;4969;6344;Kössen;;;;;ja;;Schlepplift mit niedriger Seilführung;;;;;nein;;;132;;;19;500;
Karlift;1705;6345;Kössen;;;;1998;nein;;Schlepplift;keine;;6,00;2;nein;kein;keine;383;1.570;1.682;112;1.200;134
Kinderland;1902;6345;Kössen;;;;2001;nein;;Tellerschlepplift;keine;;4,00;1;nein;kein;keine;293;624;700;76;600;46
Staffenberg I aufg.;718;6345;Kössen;;;;;ja;2003;Schlepplift;keine;;6,00;2;nein;kein;keine;760;810;986;176;1.000;176
